"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-2,8,0.717569960087516,9.10967125333313
10,-2,9,0.710219584479681,14.9926759428328
10,-2,10,0.70476418416249,22.3020454379345
10,-2,11,0.713987179662802,30.9340043050932
10,-2,12,0.709724943009366,40.7665853737963
10,-2,13,0.690313168413337,51.6432551436182
10,-2,14,0.620955438747313,63.3835429401314
10,-2,15,0.614341303481135,75.795273001118
10,-2,16,0.561882860133635,88.6727433296862
10,-2,17,0.571999843909589,101.804699551996
10,-2,18,0.535753412671195,114.982517674957
10,-2,19,0.494858987097965,127.993326172491
10,-2,20,0.405987674132145,140.627296439009
10,-2,21,0.384038111307323,152.68836757594
10,-2,22,0.235985792226345,164.002954641557
10,-2,23,0.104093387995209,174.407833827072
10,-2,24,0,183.757501034489
10,-2,25,0,191.929702114341
10,-2,26,0,193.284700503295
10,-2,27,0,190.377425541351
10,-2,28,0,184.089405979319
10,-2,29,0,176.005231334819
10,-2,30,0,166.91667140469
10,-1,-1,0.0315899315741219,0
10,-1,0,0.0731780130159791,0
10,-1,1,0.19541010778516,0
10,-1,2,0.445942194292283,0
10,-1,3,0.611577481056851,0
10,-1,4,0.643115146481268,0
10,-1,5,0.7076906422207,0.373246178014946
10,-1,6,0.698395322690043,1.95338451012943
10,-1,7,0.711609465883899,5.00980482375533
10,-1,8,0.717199103032487,9.60872563261371
10,-1,9,0.711696666026143,15.731968236386
10,-1,10,0.721259893627224,23.3048070697978
10,-1,11,0.722547574281148,32.2296834864645
10,-1,12,0.710036227098502,42.3674475473324
10,-1,13,0.688372702926932,53.5545339659324
10,-1,14,0.665349981013578,65.6078581204866
10,-1,15,0.636087007436462,78.3293371122372
10,-1,16,0.614963021164979,91.5146021660369
10,-1,17,0.552400877104304,104.944812962356
10,-1,18,0.494283630246366,118.398621191081
10,-1,19,0.421555432945352,131.667129216746
10,-1,20,0.406105560895605,144.544503657165
10,-1,21,0.40171845967673,156.830988803898
10,-1,22,0.25205206176801,168.34203871122
10,-1,23,0.0964626146418808,178.914709519743
10,-1,24,0,188.412767428377
10,-1,25,0,196.717912823139
10,-1,26,0,198.079294101762
10,-1,27,0,195.141128960129
10,-1,28,0,188.672699962711
10,-1,29,0,180.576727686148
10,-1,30,0,171.376048169724
10,0,0,0.129224741976858,0
10,0,1,0.258109727273966,0
10,0,2,0.496347642356771,0
10,0,3,0.622733676608966,0
10,0,4,0.662860344482341,0
10,0,5,0.723228100530433,0.40917313027509
10,0,6,0.711930312157361,2.11361301854073
10,0,7,0.728111059085117,5.35913546312155
10,0,8,0.726218597472733,10.1980722622456
10,0,9,0.728891435961266,16.5940051784918
10,0,10,0.741548603134302,24.4772459433239
10,0,11,0.722435595874117,33.7306294052222
10,0,12,0.712572399249809,44.2093840337137
10,0,13,0.703299209251312,55.7445721993583
10,0,14,0.673502596193151,68.1509513895903
10,0,15,0.601316971350131,81.2193142117792
10,0,16,0.59626684017035,94.7372957930346
10,0,17,0.46960344779682,108.488818864519
10,0,18,0.47643483373392,122.249432377304
10,0,19,0.454686272583628,135.799852739351
10,0,20,0.403444063054325,148.936574622018
10,0,21,0.392758282849916,161.464604881871
10,0,22,0.24640878449424,173.200432560038
10,0,23,0.0812044282356344,183.979219658392
10,0,24,0,193.658328819009
10,0,25,0,202.119246864221
10,0,26,0,203.499788929684
10,0,27,0,200.520087797327
10,0,28,0,193.878067445545
10,0,29,0,185.745042942892
10,0,30,0,176.453447937842
10,1,1,0.389420828083529,0
10,1,2,0.583690623322852,0
10,1,3,0.642760020950694,0
10,1,4,0.685001444207337,0
10,1,5,0.74776536326807,0.457816212608037
10,1,6,0.755693328171773,2.31650965697091
10,1,7,0.746319703534089,5.79369238152867
10,1,8,0.7603141488467,10.9134775066354
10,1,9,0.772984077321484,17.6387411274305
10,1,10,0.755569622966453,25.8793067588921
10,1,11,0.732316813595607,35.5115646536137
10,1,12,0.736842160380677,46.3834268713004
10,1,13,0.705624826150562,58.314441095952
10,1,14,0.657298377752296,71.1128835906305
10,1,15,0.509130916815221,84.5647731550349
10,1,16,0.58539967113738,98.4536355519916
10,1,17,0.51218610341129,112.561314364902
10,1,18,0.413854968658687,126.663385762164
10,1,19,0.472344678831739,140.540120262539
10,1,20,0.4078228582261,153.980943316274
10,1,21,0.342291695426323,166.786098626032
10,1,22,0.232399661932721,178.771235621013
10,1,23,0.0533308023165147,189.771506494106
10,1,24,0,199.644232088207
10,1,25,0,208.270664041526
10,1,26,0,209.677173898796
10,1,27,0,206.642061503418
10,1,28,0,199.849314835056
10,1,29,0,191.637612177714
10,1,30,0,182.264048180706
10,2,2,0.650358636641485,0
10,2,3,0.659871463748249,0
10,2,4,0.688254479587143,0
10,2,5,0.759510662298992,0.530651334729334
10,2,6,0.763189790083116,2.59329449448952
10,2,7,0.774738510171209,6.35860389490876
10,2,8,0.769530949607004,11.8328747298984
10,2,9,0.781850345937103,18.9566514103712
10,2,10,0.766367374218949,27.6257349816433
10,2,11,0.735440722534144,37.7046216748509
10,2,12,0.722138196471183,49.0272939043532
10,2,13,0.67476205418943,61.4143945843672
10,2,14,0.67709318331776,74.6634826152422
10,2,15,0.685666180382791,88.5602205891274
10,2,16,0.627793481073068,102.880788636505
10,2,17,0.533622237437136,117.397658493507
10,2,18,0.37573562778483,131.88443288678
10,2,19,0.234563344231107,146.118722959723
10,2,20,0.384147700524231,159.886769638413
10,2,21,0.33068004871389,172.987988466226
10,2,22,0.203967025001965,185.237968824389
10,2,23,0.0227497246510655,196.471681135294
10,2,24,0,206.546090613771
10,2,25,0,215.342775414302
10,2,26,0,216.777616601573
10,2,27,0,213.664254036244
10,2,28,0,206.745142055355
10,2,29,0,198.411096282381
10,2,30,0,188.941424286596
10,3,3,0.673855406191368,0
10,3,4,0.70706056824694,0
10,3,5,0.772206738248823,0.651085412559577
10,3,6,0.780772065950514,3.00886780823358
10,3,7,0.783375600638652,7.17452235316625
10,3,8,0.773150438824346,13.1138570195352
10,3,9,0.760416070970406,20.7438798719742
10,3,10,0.744760872584838,29.9452847676442
10,3,11,0.732204837820961,40.5682120191962
10,3,12,0.714980662276415,52.4392131486837
10,3,13,0.69005624458251,65.3649360628568
10,3,14,0.658234073125344,79.1367100626009
10,3,15,0.624331163194328,93.5340076959042
10,3,16,0.593042777226038,108.329280544115
10,3,17,0.581828900297669,123.291854097746
10,3,18,0.493544636679711,138.192226116356
10,3,19,0.402365269970761,152.80615601993
10,3,20,0.356356873119361,166.91883788999
10,3,21,0.244253692268058,180.328738902258
10,3,22,0.156699969560994,192.851069745938
10,3,23,0,204.320950759648
10,3,24,0,214.596191370581
10,3,25,0,223.559605180957
10,3,26,0,225.016677987124
10,3,27,0,221.785395197578
10,3,28,0,214.762081486592
10,3,29,0,206.253004080898
10,3,30,0,196.653850164184
10,4,4,0.734461251188392,0
10,4,5,0.784610978564899,0.973069515844508
10,4,6,0.783687308252633,3.87646634885899
10,4,7,0.785836242795977,8.66304932002292
10,4,8,0.782291295652665,15.2552239266575
10,4,9,0.780121932293134,23.5463835170432
10,4,10,0.776267350068924,33.4028873114456
10,4,11,0.770648360195992,44.6665366043778
10,4,12,0.757488230613115,57.1575007826356
10,4,13,0.740859199894342,70.6776360654173
10,4,14,0.725515126605497,85.0141322913548
10,4,15,0.691244534353919,99.9434167937291
10,4,16,0.658946624986163,115.235239544182
10,4,17,0.604502928120414,130.656860402455
10,4,18,0.547459307880672,145.977257549695
10,4,19,0.474148446510602,160.971276037945
10,4,20,0.415790216633224,175.423636858056
10,4,21,0.247956394082904,189.132729978962
10,4,22,0.0962920614051045,201.914119377529
10,4,23,0,213.6036940639
10,4,24,0,224.060406387433
10,4,25,0,233.168547332138
10,4,26,0,234.623908801364
10,4,27,0,231.215730964607
10,4,28,0,224.097747427557
10,4,29,0,215.346229321751
10,4,30,0,205.567290853639
10,5,5,0.803177024214958,2.81463179126761
10,5,6,0.818522550307228,6.45718139217495
10,5,7,0.829007021424481,11.9726561131636
10,5,8,0.83259752467584,19.2792268391855
10,5,9,0.835269627092504,28.2662098283759
10,5,10,0.830591473292185,38.7960908774782
10,5,11,0.826189313845208,50.7070447801727
10,5,12,0.812106878447861,63.8159010989558
10,5,13,0.790030270614757,77.9214985986371
10,5,14,0.756834246260117,92.808363172473
10,5,15,0.711554977944797,108.250637880549
10,5,16,0.687859722902091,124.016188937683
10,5,17,0.598966909840317,139.870808229137
10,5,18,0.516993786558548,155.582431259939
10,5,19,0.481200232974817,170.925289388531
10,5,20,0.339643090034843,185.683916755609
10,5,21,0.194532952707427,199.656935459596
10,5,22,0.0227448107301791,212.660547184044
10,5,23,0,224.531665551874
10,5,24,0,235.130630840462
10,5,25,0,244.343457187882
10,5,26,0,245.756657700313
10,5,27,0,242.095516950106
10,5,28,0,234.836529070515
10,5,29,0,225.804747592333
10,5,30,0,215.781742540762
10,6,6,0.83652178454714,11.1956529418925
10,6,7,0.845553265476942,17.4263101478412
10,6,8,0.844644646394485,25.4306443424041
10,6,9,0.843607350268242,35.0939664017998
10,6,10,0.837459654196206,46.2749758370082
10,6,11,0.828597537136478,58.8083227334927
10,6,12,0.809635330012854,72.5076123662962
10,6,13,0.780000706188425,87.1687942910935
10,6,14,0.742353879781552,102.573870260649
10,6,15,0.693134067084225,118.494849178172
10,6,16,0.638612620122184,134.697872596489
10,6,17,0.564268389899711,150.947431097646
10,6,18,0.496647730106042,167.010590303365
10,6,19,0.467529579193967,182.661145301937
10,6,20,0.286285779117894,197.683623928158
10,6,21,0.10388190485128,211.877062563373
10,6,22,0,225.058482863924
10,6,23,0,237.066003979499
10,6,24,0,247.761532260155
10,6,25,0,257.032979018875
10,6,26,0,258.357958684306
10,6,27,0,254.367818294287
10,6,28,0,246.862863768775
10,6,29,0,237.553031905504
10,6,30,0,227.234174138965
10,7,7,0.851993285569835,24.9558452885904
10,7,8,0.849828432152202,33.6354275134505
10,7,9,0.841061095978565,43.9498175824454
10,7,10,0.834856077669955,55.7540283285669
10,7,11,0.818930744883514,68.8792989350726
10,7,12,0.798453628881377,83.1361374200043
10,7,13,0.760795241008363,98.3177432899147
10,7,14,0.711567015123367,114.2037442434
10,7,15,0.67286180047162,130.564174741791
10,7,16,0.595526783439266,147.163619642611
10,7,17,0.507563071780066,163.765443002693
10,7,18,0.501392224050605,180.136020662543
10,7,19,0.35303882979558,196.048895349445
10,7,20,0.185372170891665,211.28877477888
10,7,21,0,225.655296554122
10,7,22,0,238.966488492314
10,7,23,0,251.061859241555
10,7,24,0,261.805061568367
10,7,25,0,271.086079333886
10,7,26,0,272.274009889363
10,7,27,0,267.868362481345
10,7,28,0,260.050056714795
10,7,29,0,250.408741822862
10,7,30,0,239.751754604187
10,8,8,0.839579793175755,43.7878288723693
10,8,9,0.834903272430489,54.7224485918154
10,8,10,0.824328205044444,67.1164881051174
10,8,11,0.8053741252289,80.7979009757675
10,8,12,0.779015190485778,95.574235897078
10,8,13,0.741040532326737,111.23609175742
10,8,14,0.679247008174835,127.560881876152
10,8,15,0.626814500754974,144.31683484785
10,8,16,0.522840140458836,161.267154892541
10,8,17,0.501834202480113,178.174261607329
10,8,18,0.450078644685928,194.804027609
10,8,19,0.235986354398577,210.929932774189
10,8,20,0.0379551477052244,226.337055617001
10,8,21,0,240.825825753989
10,8,22,0,254.215466321754
10,8,23,0,266.347061531107
10,8,24,0,277.086192133499
10,8,25,0,286.325090284174
10,8,26,0,287.324718354835
10,8,27,0,282.387659766044
10,8,28,0,274.2196719954
10,8,29,0,264.175796020302
10,8,30,0,253.061560931823
10,9,9,0.828602678129884,67.2709282988837
10,9,10,0.806782503658867,80.2163241772986
10,9,11,0.788594723422434,94.4131507727143
10,9,12,0.75499708015392,109.666145612217
10,9,13,0.699116019825768,125.763465943349
10,9,14,0.65469103995714,142.480479199618
10,9,15,0.539378749236254,159.583784731823
10,9,16,0.501954899491028,176.835389420726
10,9,17,0.466168579810737,193.996956871479
10,9,18,0.261917400550457,210.83404857438
10,9,19,0.0557780351998236,227.120275725023
10,9,20,0,242.641282321416
10,9,21,0,257.198483655333
10,9,22,0,270.612489316987
10,9,23,0,282.726146232705
10,9,24,0,293.407144923101
10,9,25,0,302.550140946864
10,9,26,0,303.291836447367
10,9,27,0,297.777369079682
10,9,28,0,289.167693700143
10,9,29,0,278.64221593719
10,9,30,0,266.88201660032
10,10,10,0.783244720619867,94.8805699315991
10,10,11,0.758599528676074,109.547563216682
10,10,12,0.721192264839584,125.230043247619
10,10,13,0.668768116130526,141.713893356075
10,10,14,0.553818003218022,158.772611560852
10,10,15,0.501056148761844,176.171351760937
10,10,16,0.475603529249633,193.671113123387
10,10,17,0.25367329486268,211.032997188163
10,10,18,0.0404608823037984,228.022450986764
10,10,19,0,244.413414871592
10,10,20,0,259.992295768842
10,10,21,0,274.561690156767
10,10,22,0,287.943786159042
10,10,23,0,299.983380624856
10,10,24,0,310.550454810247
10,10,25,0,319.54226112076
10,10,26,0,319.920414035369
10,10,27,0,313.82926931446
10,10,28,0,304.670467311188
10,10,29,0,293.597893623644
10,10,30,0,281.081675267107
10,11,11,0.726289236770784,126
10,11,12,0.672872970241856,142.060954298238
10,11,13,0.598367838825424,158.878767075325
10,11,14,0.502534136562621,176.225250480053
10,11,15,0.459277894982494,193.864302982463
10,11,16,0.187611445541317,211.556111020847
10,11,17,0,229.06141246219
10,11,18,0,246.145740102481
10,11,19,0,262.583563925297
10,11,20,0,278.162252944118
10,11,21,0,292.685781132057
10,11,22,0,305.978107116086
10,11,23,0,317.886163875276
10,11,24,0,328.282402499715
10,11,25,0,337.066842979042
10,11,26,0,336.990965169822
10,11,27,0,330.307710980001
10,11,28,0,320.483506615413
10,11,29,0,308.787666920562
10,11,30,0,295.475435653529
10,12,12,0.613674272128751,159.934061859669
10,12,13,0.50141303331466,177.030201991968
10,12,14,0.374593718912276,194.607665368362
10,12,15,0.0429737866074419,212.429290294303
10,12,16,0,230.254649809099
10,12,17,0,247.844319929036
10,12,18,0,264.964121941712
10,12,19,0,281.389257509037
10,12,20,0,296.908257534553
10,12,21,0,311.326669517694
10,12,22,0,324.47041337601
10,12,23,0,336.188742358569
10,12,24,0,346.356753564145
10,12,25,0,354.877401555606
10,12,26,0,354.25884014836
10,12,27,0,346.897439224477
10,12,28,0,336.32917829913
10,12,29,0,323.779891278243
10,12,30,0,309.821609534572
10,13,13,0,195.924724643009
10,13,14,0,213.674151089335
10,13,15,0,231.618613579092
10,13,16,0,249.517274374748
10,13,17,0,267.13075182589
10,13,18,0,284.225359862957
10,13,19,0,300.577234359624
10,13,20,0,315.976267467127
10,13,21,0,330.229774879148
10,13,22,0,343.165826328615
10,13,23,0,354.636176338897
10,13,24,0,364.518740214471
10,13,25,0,372.719569298232
10,13,26,0,371.468767209824
10,13,27,0,363.301160466364
10,13,28,0,351.941057595879
10,13,29,0,338.410330739959
10,13,30,0,323.869384088481
10,14,14,0,233.168016416221
10,14,15,0,251.174236319807
10,14,16,0,269.084848283238
10,14,17,0,286.660718443081
10,14,18,0,303.668857849706
10,14,19,0,319.886538508343
10,14,20,0,335.105211633405
10,14,21,0,349.134153327602
10,14,22,0,361.803768323755
10,14,23,0,372.968489226348
10,14,24,0,382.509216723549
10,14,25,0,390.335255345603
10,14,26,0,388.350886981203
10,14,27,0,379.293317409182
10,14,28,0,367.075207326632
10,14,29,0,352.505818539567
10,14,30,0,337.373833294618
10,15,15,0,270.831983583779
10,15,16,0,288.692767746362
10,15,17,0,306.169435708599
10,15,18,0,323.029899336508
10,15,19,0,339.052766969376
10,15,20,0,354.03124406258
10,15,21,0,367.776755806524
10,15,22,0,380.122222712094
10,15,23,0,390.924927029274
10,15,24,0,400.068915969175
10,15,25,0,407.466896866586
10,15,26,0,404.630207654535
10,15,27,0,394.620540710058
10,15,28,0,381.372161389905
10,15,29,0,365.823351728298
